cod_transacao,num_conta,data_transacao,nome_transacao,valor_transacao,hora_transacao
6583,759,20220311,Credito,-27.77,08:57:54 UTC
13449,759,20220312,Credito,-66.48,01:42:43 UTC
15047,759,20220315,Credito,-10.31,02:54:10 UTC
16127,759,20220315,Credito,-17.11,12:32:15 UTC
20011,759,20221002,Credito,-18.51,23:11:23 UTC
21881,759,20221210,Credito,-18.02,00:08:55 UTC
22449,759,20221210,Credito,-24.41,02:06:25 UTC
22659,759,20221218,Credito,-16.08,00:06:27 UTC
26662,759,20221227,Credito,-14.81,05:52:59 UTC
30459,759,20221229,Credito,-45.39,15:59:22 UTC
33428,759,20221229,Credito,-59.68,23:59:52 UTC
36887,759,20221229,Credito,-7.99,23:59:59.90413 UTC
37373,759,20221229,Credito,-14.56,23:59:59.86597 UTC
40987,759,20221229,Credito,-65.45,23:59:59.216452 UTC
41059,759,20221229,Credito,-30.99,23:59:59.285503 UTC
44103,759,20221229,Credito,-11.89,23:59:59.078621 UTC
45510,759,20221229,Credito,-148.03,23:59:59.535133 UTC
45625,759,20221229,Credito,-72.74,23:59:59.937191 UTC
48955,759,20221229,Credito,-222.38,23:59:59.940869 UTC
50882,759,20221229,Credito,-12.29,23:59:59.909698 UTC
53618,759,20221229,Credito,-57.66,23:59:59.299563 UTC
57151,759,20221229,Credito,-54.41,23:59:59.528015 UTC
60568,759,20221229,Credito,-24.92,23:59:59.640056 UTC
60695,759,20221229,Credito,-5.27,23:59:59.141341 UTC
65655,759,20221229,Credito,-37.87,23:59:59.131159 UTC
69029,759,20221229,Credito,-19.36,23:59:59.477888 UTC
1742,248,20190701,Credito,-68.16,16:44:25 UTC
4018,248,20190817,Credito,-32.65,03:29:23 UTC
9480,248,20191026,Credito,-10.06,09:47:12 UTC
10298,248,20191028,Credito,-43.61,03:58:49 UTC
12725,248,20200525,Credito,-37.29,00:52:10 UTC
14221,248,20200708,Credito,-32.74,21:01:35 UTC
14816,248,20200713,Credito,-69.17,13:49:02 UTC
14862,248,20200806,Credito,-38.75,21:55:07 UTC
17171,248,20200808,Credito,-19.65,10:48:40 UTC
17347,248,20200809,Credito,-22.5,11:29:02 UTC
24206,248,20200818,Credito,-8.52,23:56:05 UTC
25518,248,20210607,Credito,-11.19,08:51:41 UTC
29119,248,20210904,Credito,-52.93,07:36:10 UTC
32487,248,20210904,Credito,-67.68,10:07:35 UTC
32947,248,20210904,Credito,-42.22,19:37:58 UTC
37395,248,20210908,Credito,-17.6,05:02:50 UTC
37944,248,20210909,Credito,-39.93,07:01:16 UTC
38376,248,20210910,Credito,-15.09,06:43:04 UTC
42957,248,20210923,Credito,-136.16,11:13:06 UTC
43642,248,20211016,Credito,-27.68,06:54:48 UTC
44049,248,20211130,Credito,-31.44,00:17:29 UTC
45160,248,20220106,Credito,-158.12,17:21:38 UTC
48061,248,20220109,Credito,-30.26,21:34:37 UTC
48753,248,20220307,Credito,-24.67,01:32:29 UTC
51763,248,20220310,Credito,-60.54,14:38:18 UTC
53535,248,20220313,Credito,-17.73,23:26:45 UTC
57116,248,20220321,Credito,-51.13,23:57:17 UTC
61480,248,20220401,Credito,-10.08,17:29:38 UTC
62852,248,20220402,Credito,-24.98,22:20:50 UTC
69587,248,20220716,Credito,-45.82,02:37:33 UTC
71293,248,20220807,Credito,-21.31,17:26:08 UTC
2203,504,20150503,Credito,-9.78,00:51:23 UTC
4992,504,20150624,Credito,-18.96,20:02:02 UTC
7002,504,20150802,Credito,-10.72,16:04:29 UTC
7229,504,20150805,Credito,-24.42,07:31:52 UTC
9585,504,20160114,Credito,-65.54,02:16:16 UTC
10531,504,20161121,Credito,-44.63,23:59:12 UTC
14402,504,20161124,Credito,-137.12,07:29:46 UTC
16494,504,20161127,Credito,-6.37,07:10:12 UTC
18669,504,20161202,Credito,-6.64,18:16:54 UTC
22274,504,20170313,Credito,-51.91,21:37:42 UTC
22644,504,20170405,Credito,-18.6,17:02:02 UTC
23251,504,20170408,Credito,-30.4,13:51:22 UTC
27047,504,20170924,Credito,-88.77,04:19:00 UTC
27798,504,20170924,Credito,-74.18,23:16:25 UTC
31375,504,20170924,Credito,-29.23,23:32:40 UTC
32392,504,20171102,Credito,-7.4,21:20:00 UTC
33243,504,20171102,Credito,-14.28,22:58:24 UTC
33777,504,20190206,Credito,-114.13,03:39:36 UTC
34594,504,20190206,Credito,-9.79,16:43:53 UTC
37707,504,20190215,Credito,-48.28,12:36:41 UTC
40306,504,20190215,Credito,-40.68,15:01:27 UTC
43319,504,20190216,Credito,-136.11,20:29:39 UTC
44943,504,20190227,Credito,-70.75,05:55:23 UTC
47627,504,20190324,Credito,-52.25,22:39:53 UTC
49518,504,20190324,Credito,-248.87,22:49:52 UTC
49826,504,20190324,Credito,-157.13,23:24:27 UTC
51844,504,20190612,Credito,-112.47,23:11:56 UTC
52376,504,20190624,Credito,-36.92,01:48:41 UTC
52590,504,20190630,Credito,-23.35,18:19:24 UTC
53965,504,20221201,Credito,-165.33,16:00:48 UTC
53986,504,20221201,Credito,-49.86,16:06:58 UTC
2474,760,20130522,Credito,-41.91,10:21:18 UTC
2809,760,20130805,Credito,-103.91,01:24:09 UTC
8220,760,20140107,Credito,-86.96,20:13:41 UTC
9753,760,20140108,Credito,-16.52,14:57:36 UTC
9822,760,20140111,Credito,-78.03,03:03:36 UTC
14110,760,20140224,Credito,-91.43,14:56:22 UTC
14843,760,20140228,Credito,-94.06,09:11:56 UTC
15553,760,20140301,Credito,-96.43,07:13:09 UTC
17602,760,20140301,Credito,-54.63,21:03:56 UTC
19008,760,20140302,Credito,-23.64,14:14:29 UTC
20333,760,20140303,Credito,-35.53,10:44:34 UTC
21903,760,20140304,Credito,-45.82,22:42:49 UTC
21920,760,20140305,Credito,-29.18,09:19:05 UTC
26638,760,20140305,Credito,-10.82,16:26:05 UTC
30726,760,20140510,Credito,-91.11,15:09:12 UTC
31073,760,20140521,Credito,-50.39,00:29:41 UTC
32656,760,20140523,Credito,-182.33,12:37:21 UTC
34283,760,20140523,Credito,-17.02,13:18:25 UTC
35346,760,20140524,Credito,-78.72,04:06:46 UTC
35782,760,20140526,Credito,-17.83,21:42:38 UTC
38677,760,20140526,Credito,-65.64,22:05:09 UTC
40831,760,20140807,Credito,-28.83,22:44:58 UTC
41908,760,20140807,Credito,-62.93,22:46:43 UTC
44159,760,20140808,Credito,-38.11,17:07:58 UTC
46474,760,20141202,Credito,-22.43,17:31:36 UTC
46534,760,20141203,Credito,-57.86,04:44:26 UTC
50296,760,20141205,Credito,-62.49,18:39:30 UTC
51482,760,20141212,Credito,-31.45,02:03:48 UTC
55770,760,20141220,Credito,-71.65,19:26:03 UTC
57224,760,20141226,Credito,-194.29,14:46:41 UTC
58385,760,20141226,Credito,-14.4,14:57:41 UTC
59490,760,20141226,Credito,-117.5,17:17:50 UTC
60892,760,20150119,Credito,-15.97,07:45:57 UTC
61414,760,20150524,Credito,-67.41,11:49:42 UTC
63084,760,20150525,Credito,-50.13,06:15:08 UTC
2083,249,20190217,Credito,-10.43,10:08:24 UTC
6439,249,20190217,Credito,-112.35,13:05:44 UTC
6462,249,20190218,Credito,-12.66,00:36:56 UTC
14340,249,20190316,Credito,-23.67,05:46:54 UTC
18731,249,20190326,Credito,-191.34,16:26:21 UTC
19572,249,20190411,Credito,-42.72,22:40:58 UTC
22116,249,20190616,Credito,-36.73,18:26:59 UTC
24950,249,20190619,Credito,-77.46,10:14:30 UTC
25779,249,20190729,Credito,-49.68,21:24:01 UTC
26123,249,20190730,Credito,-20.95,06:12:07 UTC
26943,249,20190802,Credito,-94.77,19:59:38 UTC
37840,249,20190909,Credito,-5.38,10:54:38 UTC
39215,249,20190918,Credito,-48.03,08:26:39 UTC
39233,249,20190921,Credito,-28.64,01:26:23 UTC
40017,249,20190921,Credito,-10.69,10:54:28 UTC
45693,249,20191213,Credito,-14.79,20:28:41 UTC
46135,249,20191219,Credito,-14.26,11:57:59 UTC
50662,249,20200501,Credito,-19.96,22:12:24 UTC
53835,249,20200506,Credito,-70.69,06:12:34 UTC
55166,249,20200507,Credito,-59.81,17:14:50 UTC
55241,249,20201203,Credito,-30.65,23:57:34 UTC
56127,249,20210113,Credito,-30.64,12:49:53 UTC
59786,249,20210630,Credito,-60.07,18:47:15 UTC
67563,249,20221213,Credito,-26.25,12:02:24 UTC
68894,249,20221214,Credito,-34.33,17:48:55 UTC
70622,249,20221216,Credito,-49.42,04:01:48 UTC
9479,505,20131123,Credito,-41.38,02:41:37 UTC
9994,505,20131123,Credito,-33.39,02:47:27 UTC
11293,505,20131129,Credito,-6.02,04:15:36 UTC
11339,505,20131130,Credito,-85.13,22:37:11 UTC
11850,505,20131207,Credito,-32.37,11:26:33 UTC
15829,505,20150604,Credito,-35.12,14:28:19 UTC
17346,505,20150605,Credito,-48.49,05:21:17 UTC
18645,505,20150708,Credito,-67.5,04:05:48 UTC
21736,505,20150708,Credito,-26.56,07:43:21 UTC
21782,505,20150708,Credito,-97.16,15:34:24 UTC
23370,505,20150824,Credito,-37.23,22:38:22 UTC
25454,505,20160512,Credito,-25.18,13:43:44 UTC
27657,505,20160513,Credito,-73.39,18:31:15 UTC
30489,505,20200830,Credito,-17.61,16:47:36 UTC
32801,505,20200905,Credito,-112.59,10:21:45 UTC
34537,505,20200906,Credito,-45.81,18:10:18 UTC
38481,505,20201005,Credito,-33.58,01:39:14 UTC
39463,505,20201011,Credito,-103.45,16:35:39 UTC
43559,505,20210430,Credito,-47.32,15:44:16 UTC
44106,505,20210503,Credito,-12.16,01:49:15 UTC
48899,505,20211213,Credito,-30.01,14:49:13 UTC
51890,505,20220205,Credito,-32.35,10:50:09 UTC
52675,505,20220209,Credito,-44.71,10:06:40 UTC
54925,505,20220213,Credito,-22.63,02:27:58 UTC
55950,505,20220214,Credito,-219.64,15:10:39 UTC
56390,505,20220214,Credito,-36.09,16:54:05 UTC
61335,505,20220811,Credito,-37.65,18:53:23 UTC
66384,505,20220813,Credito,-7.03,07:39:03 UTC
69712,505,20220824,Credito,-45.58,11:30:21 UTC
2420,761,20160615,Credito,-22.73,15:09:22 UTC
3810,761,20160731,Credito,-40.12,15:44:09 UTC
10858,761,20160930,Credito,-26.1,18:42:46 UTC
12675,761,20161001,Credito,-61.64,10:14:48 UTC
17522,761,20161004,Credito,-196.09,14:02:07 UTC
18686,761,20161005,Credito,-29.51,14:57:41 UTC
18781,761,20161005,Credito,-41.23,16:36:37 UTC
20096,761,20161011,Credito,-15.78,10:41:25 UTC
21090,761,20161204,Credito,-30.16,04:20:16 UTC
24640,761,20161204,Credito,-76.57,16:46:29 UTC
24671,761,20161204,Credito,-14.39,16:47:00 UTC
25888,761,20170225,Credito,-48.33,07:55:55 UTC
27586,761,20170921,Credito,-6.33,03:47:55 UTC
29813,761,20170921,Credito,-74.53,18:20:34 UTC
29937,761,20170924,Credito,-104.05,10:50:34 UTC
32840,761,20210521,Credito,-16.61,01:54:00 UTC
36096,761,20210806,Credito,-59.44,21:27:14 UTC
37553,761,20221126,Credito,-160.9,14:06:28 UTC
38247,761,20221127,Credito,-34.62,19:46:23 UTC
40530,761,20221220,Credito,-88.66,23:02:59 UTC
41093,761,20221221,Credito,-20.15,03:57:08 UTC
45326,761,20221229,Credito,-97.3,15:51:24 UTC
48774,761,20221229,Credito,-57.91,16:20:42 UTC
49741,761,20221229,Credito,-53.02,20:15:03 UTC
51041,761,20221229,Credito,-85.22,23:47:53 UTC
52053,761,20221229,Credito,-41.97,23:57:03 UTC
53648,761,20221230,Credito,-87.96,00:00:00 UTC
64600,761,20221230,Credito,-52.65,00:00:00.246277 UTC
66430,761,20221230,Credito,-11.99,00:00:00.418578 UTC
70367,761,20221230,Credito,-63.2,00:00:00.530334 UTC
1406,250,20181224,Credito,-8.86,01:38:20 UTC
7281,250,20190103,Credito,-28.31,19:42:39 UTC
7650,250,20190104,Credito,-307.69,01:29:34 UTC
8295,250,20190108,Credito,-24.5,01:55:21 UTC
11825,250,20190108,Credito,-51.44,18:49:34 UTC
14519,250,20190406,Credito,-7.84,09:11:45 UTC
14575,250,20190406,Credito,-11.53,17:54:47 UTC
17619,250,20210611,Credito,-13.99,23:54:14 UTC
23328,250,20210612,Credito,-33.85,12:26:37 UTC
25212,250,20210629,Credito,-40.25,09:51:49 UTC
25742,250,20220530,Credito,-22.3,17:49:02 UTC
25876,250,20220530,Credito,-15.46,21:10:38 UTC
28423,250,20220712,Credito,-45.81,15:34:52 UTC
32670,250,20220828,Credito,-36.15,20:51:47 UTC
35637,250,20221009,Credito,-30.88,04:06:50 UTC
43164,250,20221220,Credito,-44.57,03:10:47 UTC
46311,250,20221229,Credito,-19.95,19:37:26 UTC
48319,250,20221229,Credito,-23.93,23:34:46 UTC
49633,250,20221229,Credito,-7.56,23:58:09 UTC
54834,250,20221229,Credito,-34.45,23:59:37 UTC
58949,250,20221229,Credito,-36.69,23:59:59 UTC
59631,250,20221229,Credito,-180.34,23:59:59.524874 UTC
60709,250,20221229,Credito,-37.35,23:59:59.022275 UTC
62656,250,20221229,Credito,-43.59,23:59:59.237232 UTC
65762,250,20221229,Credito,-5.41,23:59:59.228373 UTC
68445,250,20221229,Credito,-28.26,23:59:59.490986 UTC
1379,506,20171216,Credito,-19.88,07:36:57 UTC
3600,506,20180103,Credito,-33.49,07:03:38 UTC
3675,506,20180103,Credito,-21.56,14:26:06 UTC
4940,506,20180110,Credito,-68.92,18:09:56 UTC
8041,506,20180115,Credito,-15.5,09:11:53 UTC
10167,506,20180417,Credito,-5.98,11:38:55 UTC
11021,506,20180417,Credito,-152.27,13:24:34 UTC
12945,506,20180420,Credito,-29.42,00:54:47 UTC
13232,506,20180530,Credito,-12.35,08:13:27 UTC
14025,506,20180530,Credito,-21.72,11:14:20 UTC
14269,506,20180604,Credito,-71.26,16:15:45 UTC
15053,506,20190131,Credito,-86.81,13:25:38 UTC
19347,506,20190423,Credito,-20.46,03:51:46 UTC
19642,506,20190423,Credito,-28.37,18:32:22 UTC
20003,506,20190423,Credito,-363.89,18:45:28 UTC
21286,506,20190423,Credito,-80.94,18:47:02 UTC
22719,506,20190430,Credito,-27.95,09:34:17 UTC
24479,506,20190430,Credito,-27.2,10:47:50 UTC
25252,506,20190506,Credito,-64.29,13:58:13 UTC
27524,506,20190508,Credito,-34.27,00:39:01 UTC
28772,506,20190520,Credito,-33.93,04:18:14 UTC
32914,506,20190716,Credito,-142.52,05:29:42 UTC
33518,506,20190716,Credito,-120.23,05:31:14 UTC
34580,506,20190802,Credito,-30.5,16:26:47 UTC
41334,506,20190824,Credito,-41.73,03:58:02 UTC
42456,506,20190829,Credito,-95.28,02:31:11 UTC
43892,506,20191101,Credito,-54.06,10:46:51 UTC
43910,506,20191101,Credito,-405.56,11:02:08 UTC
46403,506,20191103,Credito,-31.09,08:01:47 UTC
47349,506,20191113,Credito,-47.84,04:24:17 UTC
49681,506,20191120,Credito,-21.35,00:49:58 UTC
51956,506,20191123,Credito,-45.06,04:02:49 UTC
53082,506,20191123,Credito,-68.26,06:00:12 UTC
53672,506,20191123,Credito,-33.92,14:32:13 UTC
57059,506,20191216,Credito,-11.74,04:03:10 UTC
57932,506,20191216,Credito,-26.35,07:12:10 UTC
58897,506,20200108,Credito,-94.11,02:56:35 UTC
59354,506,20200112,Credito,-35.62,07:12:58 UTC
63836,506,20220723,Credito,-42.74,02:22:22 UTC
68176,506,20221105,Credito,-553.57,15:25:02 UTC
69479,506,20221228,Credito,-108.32,07:33:26 UTC
71782,506,20221228,Credito,-105.41,21:37:30 UTC
2442,762,20220929,Credito,-92.37,23:40:18 UTC
7645,762,20221105,Credito,-30.63,07:28:58 UTC
8031,762,20221106,Credito,-7.02,10:56:13 UTC
27697,762,20221229,Credito,-36.6,23:50:56 UTC
31452,762,20221229,Credito,-16.13,23:57:44 UTC
51166,762,20221229,Credito,-18.84,23:59:59.635968 UTC
52686,762,20221229,Credito,-213.24,23:59:59.221903 UTC
53521,762,20221229,Credito,-101.08,23:59:59.203401 UTC
55988,762,20221229,Credito,-50.38,23:59:59.342764 UTC
56677,762,20221229,Credito,-73.18,23:59:59.533817 UTC
58620,762,20221229,Credito,-31.38,23:59:59.678912 UTC
64143,762,20221229,Credito,-163.56,23:59:59.992941 UTC
64746,762,20221229,Credito,-78.36,23:59:59.276579 UTC
70331,762,20221229,Credito,-60.41,23:59:59.969164 UTC
1794,251,20130810,Credito,-19.17,03:44:45 UTC
7569,251,20130814,Credito,-24.38,12:54:55 UTC
11213,251,20140518,Credito,-27.39,07:07:47 UTC
11730,251,20140930,Credito,-22.64,23:18:16 UTC
13381,251,20141002,Credito,-33.11,09:54:03 UTC
15823,251,20141002,Credito,-50.31,21:39:39 UTC
15874,251,20141002,Credito,-84.39,23:04:09 UTC
16110,251,20141003,Credito,-25.32,00:16:32 UTC
16208,251,20141006,Credito,-73.49,19:20:42 UTC
18621,251,20160714,Credito,-21.3,00:32:09 UTC
23872,251,20160726,Credito,-64.18,09:07:37 UTC
26450,251,20160726,Credito,-15.42,13:12:21 UTC
26673,251,20160726,Credito,-5.49,14:35:22 UTC
26742,251,20160806,Credito,-13.27,03:55:48 UTC
28134,251,20160916,Credito,-72.5,02:56:16 UTC
28396,251,20160916,Credito,-85.29,03:31:27 UTC
32564,251,20160916,Credito,-21.97,09:00:52 UTC
34141,251,20161001,Credito,-24.23,20:29:10 UTC
35720,251,20161002,Credito,-29.42,03:51:46 UTC
37084,251,20161002,Credito,-20.48,07:00:56 UTC
40030,251,20170611,Credito,-117.29,01:58:01 UTC
41542,251,20170611,Credito,-112.58,03:21:32 UTC
43082,251,20170612,Credito,-5.13,20:04:46 UTC
43107,251,20170612,Credito,-20.43,20:23:19 UTC
44621,251,20180321,Credito,-143.39,22:59:59 UTC
45892,251,20180321,Credito,-16.81,23:53:53 UTC
46220,251,20180328,Credito,-71.9,17:13:09 UTC
47442,251,20180330,Credito,-56.69,04:44:49 UTC
49672,251,20180404,Credito,-39.18,05:14:00 UTC
50605,251,20180425,Credito,-26.67,04:07:18 UTC
50812,251,20180425,Credito,-91.96,19:50:49 UTC
55206,251,20180709,Credito,-55.59,18:19:12 UTC
57311,251,20180722,Credito,-16.76,09:24:24 UTC
58708,251,20180724,Credito,-30.73,22:43:40 UTC
59650,251,20180727,Credito,-12.89,03:40:33 UTC
60268,251,20180727,Credito,-34.53,15:33:23 UTC
64154,251,20210718,Credito,-56.81,05:33:57 UTC
64205,251,20210718,Credito,-64.49,07:14:34 UTC
65437,251,20210718,Credito,-17.86,09:51:31 UTC
71574,251,20210905,Credito,-136.93,04:36:19 UTC
2412,507,20150428,Credito,-94.68,08:21:48 UTC
4384,507,20150430,Credito,-22.23,00:08:03 UTC
5126,507,20150505,Credito,-12.79,07:58:29 UTC
8412,507,20170311,Credito,-8.93,14:57:44 UTC
9080,507,20170318,Credito,-29.83,22:49:55 UTC
10866,507,20170323,Credito,-38.24,04:57:24 UTC
17663,507,20190308,Credito,-7.89,03:08:09 UTC
19254,507,20190311,Credito,-102.22,16:43:11 UTC
20729,507,20190311,Credito,-68.11,20:52:45 UTC
22650,507,20190502,Credito,-51.58,14:19:22 UTC
22833,507,20190510,Credito,-76.96,06:29:35 UTC
25407,507,20200101,Credito,-125.14,11:57:03 UTC
30824,507,20200114,Credito,-19.91,02:23:28 UTC
35263,507,20200114,Credito,-56.11,11:39:49 UTC
36659,507,20200116,Credito,-49.28,01:51:53 UTC
36668,507,20200116,Credito,-4.01,01:53:20 UTC
36714,507,20200117,Credito,-35.11,11:15:29 UTC
37782,507,20200117,Credito,-57.2,19:17:05 UTC
44018,507,20200219,Credito,-9.96,11:08:01 UTC
45597,507,20200302,Credito,-34.06,08:00:28 UTC
47141,507,20200305,Credito,-76.77,11:37:33 UTC
48286,507,20200306,Credito,-27.68,23:15:12 UTC
51074,507,20200311,Credito,-76.07,13:38:01 UTC
51253,507,20200313,Credito,-13.21,06:32:37 UTC
56726,507,20200406,Credito,-46.79,09:19:49 UTC
60916,507,20210608,Credito,-4.93,14:34:08 UTC
62550,507,20210716,Credito,-10.68,04:41:46 UTC
64709,507,20210721,Credito,-16.14,15:09:55 UTC
66754,507,20210903,Credito,-99.99,07:18:35 UTC
68572,507,20210914,Credito,-60.62,22:21:37 UTC
1760,763,20161117,Credito,-18.21,07:03:06 UTC
2023,763,20161117,Credito,-27.78,07:23:09 UTC
2805,763,20161117,Credito,-62.06,07:40:08 UTC
3163,763,20161212,Credito,-26.24,12:41:14 UTC
9446,763,20210623,Credito,-68.94,20:55:35 UTC
11911,763,20211029,Credito,-9.06,04:10:41 UTC
11914,763,20211029,Credito,-172.75,05:58:21 UTC
15657,763,20220219,Credito,-129.02,07:05:37 UTC
17512,763,20220418,Credito,-94.6,13:27:27 UTC
22923,763,20220420,Credito,-33.05,13:36:17 UTC
27151,763,20220502,Credito,-20.66,08:06:15 UTC
27364,763,20220504,Credito,-40.95,02:38:35 UTC
28931,763,20220512,Credito,-48.22,06:02:25 UTC
31100,763,20220517,Credito,-32.68,12:59:37 UTC
34607,763,20220518,Credito,-54.23,14:13:02 UTC
35268,763,20220522,Credito,-25.31,11:50:35 UTC
36920,763,20220706,Credito,-58.46,16:12:56 UTC
39378,763,20220706,Credito,-6.36,16:32:53 UTC
42231,763,20221022,Credito,-16.78,17:44:37 UTC
46124,763,20221031,Credito,-46.7,14:29:28 UTC
46633,763,20221101,Credito,-18.99,02:24:21 UTC
47859,763,20221101,Credito,-17.69,07:13:37 UTC
49162,763,20221123,Credito,-12.58,10:41:50 UTC
50809,763,20221128,Credito,-50.67,01:51:08 UTC
51924,763,20221128,Credito,-13.25,16:00:44 UTC
62134,763,20221130,Credito,-92.87,11:13:43 UTC
64471,763,20221210,Credito,-11.49,08:12:21 UTC
65679,763,20221210,Credito,-31.05,20:55:55 UTC
67557,763,20221226,Credito,-8.18,02:59:59 UTC
71013,763,20221227,Credito,-43.43,22:40:22 UTC
71667,763,20221227,Credito,-26.87,22:47:18 UTC
5539,252,20190726,Credito,-36.55,22:24:28 UTC
5597,252,20190905,Credito,-18.18,22:22:10 UTC
13928,252,20191011,Credito,-44.51,19:29:40 UTC
16674,252,20200310,Credito,-25.91,22:02:36 UTC
18636,252,20200311,Credito,-21.01,01:08:57 UTC
19049,252,20200430,Credito,-31.5,09:31:32 UTC
21496,252,20200514,Credito,-18.92,10:03:08 UTC
28868,252,20200903,Credito,-57.81,08:59:45 UTC
29306,252,20200903,Credito,-21.4,09:24:07 UTC
35912,252,20210102,Credito,-241.44,14:58:09 UTC
44146,252,20210129,Credito,-12.57,08:56:48 UTC
59176,252,20210314,Credito,-39.6,16:47:37 UTC
63850,252,20210320,Credito,-20.76,12:01:40 UTC
64938,252,20210320,Credito,-19.53,14:38:54 UTC
67268,252,20210406,Credito,-8.19,11:05:07 UTC
7747,508,20190529,Credito,-6.91,12:20:59 UTC
8023,508,20190529,Credito,-88.1,19:01:17 UTC
8301,508,20190902,Credito,-10.25,02:23:53 UTC
8801,508,20190902,Credito,-126.49,06:46:27 UTC
9652,508,20190902,Credito,-29.37,09:13:55 UTC
12118,508,20190902,Credito,-22.51,12:16:01 UTC
12841,508,20190913,Credito,-61.17,08:14:31 UTC
13224,508,20190913,Credito,-29.5,18:39:23 UTC
16740,508,20191029,Credito,-11.22,07:19:42 UTC
18549,508,20191029,Credito,-22.7,11:08:39 UTC
22336,508,20191104,Credito,-13.59,03:20:20 UTC
24881,508,20191114,Credito,-23.42,11:53:25 UTC
25249,508,20191202,Credito,-38.3,16:10:38 UTC
28032,508,20191221,Credito,-50.48,12:56:44 UTC
30974,508,20200111,Credito,-46.07,19:18:37 UTC
34147,508,20200112,Credito,-37.95,13:28:58 UTC
34631,508,20200207,Credito,-7.79,13:53:39 UTC
35220,508,20200216,Credito,-44.5,10:41:37 UTC
36969,508,20200216,Credito,-74.0,21:24:04 UTC
37542,508,20200801,Credito,-54.71,13:28:05 UTC
37776,508,20200801,Credito,-78.95,17:45:16 UTC
38197,508,20201017,Credito,-19.0,12:38:53 UTC
39855,508,20201020,Credito,-28.36,21:41:32 UTC
43428,508,20210603,Credito,-26.33,13:57:16 UTC
48765,508,20221215,Credito,-151.38,04:01:29 UTC
53388,508,20221229,Credito,-66.23,23:07:10 UTC
55131,508,20221229,Credito,-42.44,23:54:01 UTC
56687,508,20221229,Credito,-31.08,23:57:47 UTC
63708,508,20221230,Credito,-96.86,00:00:00 UTC
68577,508,20221230,Credito,-43.44,00:00:00.292744 UTC
70714,508,20221230,Credito,-87.12,00:00:00.042409 UTC
5099,764,20221018,Credito,-6.26,05:41:10 UTC
6308,764,20221020,Credito,-21.39,22:00:46 UTC
14433,764,20221229,Credito,-13.77,23:59:56 UTC
26069,764,20221229,Credito,-68.43,23:59:59.07542 UTC
31735,764,20221229,Credito,-55.75,23:59:59.3419 UTC
39770,764,20221229,Credito,-17.38,23:59:59.365719 UTC
52927,764,20221229,Credito,-15.29,23:59:59.720959 UTC
62082,764,20221229,Credito,-64.38,23:59:59.519956 UTC
62684,764,20221229,Credito,-64.42,23:59:59.86588 UTC
67133,764,20221229,Credito,-24.42,23:59:59.455863 UTC
70697,764,20221229,Credito,-23.58,23:59:59.964121 UTC
7732,253,20221030,Credito,-9.18,11:51:13 UTC
9734,253,20221217,Credito,-94.6,17:31:48 UTC
15394,253,20221224,Credito,-45.19,05:44:16 UTC
15554,253,20221225,Credito,-7.14,07:22:24 UTC
15789,253,20221225,Credito,-18.2,07:29:15 UTC
19186,253,20221228,Credito,-39.84,03:47:29 UTC
22638,253,20221229,Credito,-105.26,20:03:48 UTC
27601,253,20221229,Credito,-18.31,23:59:52 UTC
32300,253,20221230,Credito,-56.21,00:00:00.893641 UTC
32417,253,20221230,Credito,-50.75,00:00:00.414571 UTC
34717,253,20221230,Credito,-34.24,00:00:00.654918 UTC
38064,253,20221230,Credito,-90.67,00:00:00.907706 UTC
38780,253,20221230,Credito,-239.41,00:00:00.504538 UTC
40627,253,20221230,Credito,-36.78,00:00:00.143473 UTC
47846,253,20221230,Credito,-18.36,00:00:00.747093 UTC
50394,253,20221230,Credito,-27.75,00:00:00.933345 UTC
53750,253,20221230,Credito,-62.32,00:00:00.140697 UTC
59527,253,20221230,Credito,-51.61,00:00:00.554281 UTC
69490,253,20221230,Credito,-13.81,00:00:00.971676 UTC
70674,253,20221230,Credito,-67.58,00:00:00.299986 UTC
3246,509,20120126,Credito,-10.16,18:46:49 UTC
8467,509,20120507,Credito,-11.2,13:40:27 UTC
9001,509,20120507,Credito,-354.27,15:20:51 UTC
9893,509,20120607,Credito,-67.26,03:42:34 UTC
10904,509,20120607,Credito,-29.5,05:27:12 UTC
11337,509,20120608,Credito,-74.4,22:00:28 UTC
14309,509,20120702,Credito,-16.62,09:56:27 UTC
15282,509,20120702,Credito,-11.17,21:49:22 UTC
17161,509,20120703,Credito,-61.89,13:08:45 UTC
23409,509,20120704,Credito,-19.93,17:02:12 UTC
25482,509,20120718,Credito,-95.08,20:02:39 UTC
25546,509,20140126,Credito,-26.04,12:48:35 UTC
29195,509,20140226,Credito,-125.64,19:06:12 UTC
32538,509,20140303,Credito,-63.51,18:56:41 UTC
38809,509,20140306,Credito,-8.13,16:14:54 UTC
43427,509,20140428,Credito,-26.33,16:07:13 UTC
44616,509,20150420,Credito,-18.49,17:26:42 UTC
45153,509,20150426,Credito,-60.03,02:58:58 UTC
50445,509,20150426,Credito,-26.03,21:50:26 UTC
51055,509,20150427,Credito,-21.06,07:13:15 UTC
52777,509,20150427,Credito,-10.24,07:22:25 UTC
60763,509,20150504,Credito,-27.17,14:14:18 UTC
63309,509,20150510,Credito,-24.05,16:55:44 UTC
63347,509,20151008,Credito,-68.38,03:15:06 UTC
